,branch,employee,jobTitle,level,type,minSalary,maxSalary,isDealable,city,district
423,Барилгын инженер,Юү Ди Эй Эм Констракшн ХХК,БАРИЛГЫН ХЯНАЛТЫН ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
424,Барилгын инженер,Норбрү ХХК,Барилгын инженер ажилд урьж байна.,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
425,Барилгын инженер,ИНЭЛ ХХК,БАРИЛГЫН ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,3000.0,4000.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
426,Барилгын инженер,Бүти ХХК,Интериер Дизайнер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
427,Барилгын инженер,Нутгийн буян групп ХХК,Барилгын талбайн хяналтын  инженер /Захиалагч тал/,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,
428,Барилгын инженер,Андын Зам Констракшн ХХК,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
429,Барилгын инженер,Зебра Интернешнл Дистрибьюшн,ЕРӨНХИЙ ИНЖЕНЕР,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
430,Барилгын инженер,Хан империал ХХК,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
431,Барилгын инженер,Макс Өргөө ХХК,БАРИЛГЫН ИНЖЕНЕР,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,
432,Барилгын инженер,Хэрэйд Шинэ Констракшн ХХК,Барилгын талбайн инженер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
433,Барилгын инженер,Бодь Пропертийз,ТӨЛӨВЛӨЛТИЙН ИНЖЕНЕР /Барилга бүтээц/,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Өмнөговь аймаг,
434,Барилгын инженер,ТОСКА ХХК,Ерөнхий инженер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Чингэлтэй дүүрэг
435,Барилгын инженер,ТОП ЗАМ ХХК,Барилгын хяналтын инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
436,Барилгын инженер,Миллон дрийм ХХК,Барилгын интерьер дотор засалын инженер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,
437,Барилгын инженер,Монгол 333 корпораци ХХК,Барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
438,Барилгын инженер,Стэйрвэй ХХК,БАРИЛГЫН ИНЖЕНЕР,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Баянгол дүүрэг
439,Барилгын инженер,Сод Монгол Групп,ТӨСӨВЧИН,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
440,Барилгын инженер,MBC ХХК,Төлөвлөлтийн инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
441,Барилгын инженер,Би Би Фалкон ХХК,Барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
442,Барилгын инженер,Би Би Фалкон ХХК,Барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
443,Барилгын инженер,Шинэ Гэр Түншлэл ХХК,БАРИЛГЫН ТАЛБАЙН ИНЖЕНЕР,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
444,Барилгын инженер,Блю Рок Сервис ХХК,Барилгын хяналтын ахлах инженер,Мэргэжилтэн,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,
445,Барилгын инженер,Блю Рок Сервис ХХК,Барилгын ашиглалтын инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
446,Барилгын инженер,Супрема бүтик лоджэс ХХК,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
447,Барилгын инженер,Их модун ХХК,Барилгын инженер ажилд авна.,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
448,Барилгын инженер,Бодь Пропертийз,БАРИЛГЫН ИНЖЕНЕР /РОСТЕРООР/,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,False,Өмнөговь аймаг,
449,Барилгын инженер,Бодь Пропертийз,"ХАЛААЛТ, АГААР СЭЛГЭЛТИЙН ИНЖЕНЕР /РОСТЕР /",Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
450,Барилгын инженер,Магнус констракшн ХХК,Барилгын инженер яаралтай авна.,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,
451,Барилгын инженер,Бармон ХХК,Талбайн инженер,Дээд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Чингэлтэй дүүрэг
452,Барилгын инженер,Улаанбаатар групп ХХК,ТӨЛӨВЛӨЛТИЙН АХЛАХ ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
453,Барилгын инженер,Ай Ди Си Ай ХХК,Барилгын Инженер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
454,Барилгын инженер,Алюко,Металл цонхны компанид талбай хариуцсан инженер,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
455,Барилгын инженер,Рапид Девелопмент Групп ХХК,Барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,
456,Барилгын инженер,"Erin International Co., Ltd",Барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,
457,Барилгын инженер,Монкон Групп ХХК,Барилгын Талбайн инженер-Оюу төсөлд ажиллах,Мэргэжилтэн,Ээлжийн,320.0,400.0,True,Өмнөговь аймаг,
458,Барилгын инженер,“ТЭЦҮ ДЭЛГЭРЭХ БИЙЛДИНГ” ХХК,Талбайн инженер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
459,Барилгын инженер,Бумбод ХХК,Барилгын талбайн инженер авна.,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
460,Барилгын инженер,Солармед Монгол ХХК,Барилгын менежер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,
461,Барилгын инженер,Бумбод ХХК,Хяналтын  инженер,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,
462,Барилгын инженер,Мишээл Групп ХХК,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
463,Барилгын инженер,Билгүүн Монгол Констракшн,Барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
464,Барилгын инженер,НБИК ХХК,Project manager / Төслийн менежер,Дунд шатны удирдлага,Ээлжийн,3000.0,4000.0,True,Өмнөговь аймаг,
465,Барилгын инженер,Синий Волк ХХК,БАРИЛГА БҮТЭЭЦИЙН ЗУРГИЙН ИНЖЕНЕР АЖИЛД АВНА,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Баянгол дүүрэг
466,Барилгын инженер,Тэргүүн Чансаа ХХК,БАРИЛГЫН ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,
467,Барилгын инженер,Гурван Билэг Констракшн ХХК,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
468,Барилгын инженер,Дашваанжил ХХК,Барилга бүтээцийн зураг төслийн инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
469,Барилгын инженер,Акояа резиденс ХХК,БАРИЛГЫН ХЯНАЛТЫН ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,
470,Барилгын инженер,Бодь Интернэшнл ХХК,БАРИЛГЫН ИНЖЕНЕР /РОСТЕРООР/,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,False,Өмнөговь аймаг,
471,Барилгын инженер,М-Си-Эс Интернэйшнл ХХК,Барилга угсралтын супервайзор,Дунд шатны удирдлага,Ээлжийн,2100.0,2500.0,True,Өмнөговь аймаг,
472,Барилгын инженер,М-Си-Эс Интернэйшнл ХХК,Барилгын инженер,Мэргэжилтэн,Ээлжийн,1800.0,2100.0,True,Өмнөговь аймаг,
473,Барилгын инженер,М-Си-Эс Интернэйшнл ХХК,Барилгын инженер,Мэргэжилтэн,Ээлжийн,1800.0,2100.0,True,Өмнөговь аймаг,
474,Барилгын инженер,РичМон консалтинг ХХК,Зохиогчийн хяналтын инженер ажилд авна,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
475,Барилгын инженер,Заг ХХК,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
476,Барилгын инженер,Глобал Бридж Групп,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
477,Барилгын инженер,ПиСиДиПи ХХК,"Гүүр, авто замын зураг, төслийн инженер",Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,
478,Барилгын инженер,Макс Өргөө ХХК,БАРИЛГЫН ИНЖЕНЕР /ХЯТАД ХЭЛТЭЙ/,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Чингэлтэй дүүрэг
479,Барилгын инженер,Тайгам-Алтай,Барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
480,Барилгын инженер,Уран проект ХХК,Иргэний ба үйлдвэрлэлийн барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
481,Барилгын инженер,Барилгачин групп,Барилгын ерөнхий инженер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
482,Барилгын инженер,Эн Си Си Эс ХХК,Барилга бүтээцийн инженер,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
483,Барилгын инженер,Улз буянт пропертиз ХХК,"Барилгын бүтээц, заслын инженер",Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
484,Барилгын инженер,Тэсо Групп,БАРИЛГЫН ЕРӨНХИЙ ИНЖЕНЕР,Дээд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
485,Барилгын инженер,Ди Ди Эм Ти,Ерөнхий инженер,Дээд шатны удирдлага,Бүтэн цагийн,4000.0,5000.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
486,Барилгын инженер,Чоно Групп,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
487,Барилгын инженер,Саади констракшн,Газрын тосны барилга байгууламжийн инженер,Дунд шатны удирдлага,Гэрээт/ Зөвлөх,1800.0,2100.0,False,Улаанбаатар хот,
488,Барилгын инженер,Алтан Ус ХХК,"Барилгын инженер /Цонх, хаалганы үйлдвэр/",Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Баянзүрх дүүрэг
489,Барилгын инженер,Макс Өргөө ХХК,БАРИЛГЫН ИНЖЕНЕР,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Чингэлтэй дүүрэг
490,Барилгын инженер,Тэргүүн Инвест ХХК,Барилгын Инженер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,True,Улаанбаатар хот,
491,Барилгын инженер,“Бадрах Өглөө Девелопмент” ХХК,Барилгын инженер,Дээд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,
492,Барилгын инженер,MBC ХХК,Барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,
493,Барилгын инженер,Си Ди Ар Пи Констракшн ХХК,Барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
494,Барилгын инженер,Си Ди Ар Пи Констракшн ХХК,БАРИЛГЫН ЕРӨНХИЙ ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
495,Барилгын инженер,Бармон ХХК,Талбайн инженер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Чингэлтэй дүүрэг
496,Барилгын инженер,Нью Тур ХХК,Тендерийн нарийн бичиг,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,
497,Барилгын инженер,Дестинейшнь Монгол ХХК,Барилга бүтээцийн инженер /Мэргэшсэн/,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,True,Улаанбаатар хот,Баянзүрх дүүрэг
498,Барилгын инженер,Дестинейшнь Монгол ХХК,Барилга бүтээцийн инженер /Мэргэшсэн/,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,True,Улаанбаатар хот,Баянзүрх дүүрэг
499,Барилгын инженер,Монголын Алт групп,БАРИЛГЫН ИНЖЕНЕР,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
500,Барилгын инженер,Бридж Констракшн ХХК,Төслийн менежер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
501,Барилгын инженер,Бридж Констракшн ХХК,Төслийн менежмент хариуцсан бичиг хэргийн ажилтан,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
502,Барилгын инженер,Монкон Групп ХХК,БАРИЛГЫН ИНЖЕНЕР /Энержи Вист ХХК/,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,
503,Барилгын инженер,ААББ ХХК,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,320.0,400.0,True,Улаанбаатар хот,Чингэлтэй дүүрэг
504,Барилгын инженер,Монкон Групп ХХК,ЗАСЛЫН ИНЖЕНЕР /МОНКОН КОНСТРАКШН ХХК/,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
505,Барилгын инженер,Монкон Групп ХХК,ТӨЛӨВЛӨЛТИЙН ИНЖЕНЕР /МОНКОН КОНСТРАКШН ХХК/,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
506,Барилгын инженер,Монкон Групп ХХК,ТАЛБАЙН ХЯНАЛТЫН ИНЖЕНЕР /МОНКОН КОНСТРАКШН ХХК/,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
507,Барилгын инженер,Аглут,Төсөл хариуцсан инженер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,True,Улаанбаатар хот,
508,Барилгын инженер,Зайсан Стар,Туслах инженер /Барилга/,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
509,Барилгын инженер,ЭКСОРС ХХК,Барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,
510,Барилгын инженер,Монгол Угсаа Констракшн,Барилгын инженер төсөвчин,Дунд шатны удирдлага,Бүтэн цагийн,1000.0,1200.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
511,Барилгын инженер,Нью Тур ХХК,Барилгын талбайн инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
512,Барилгын инженер,Эн Эй Пи ХХК,Барилгын инженер /Туршлагатай/,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
513,Барилгын инженер,Эн Эй Пи ХХК,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
514,Барилгын инженер,Энерго сервис монтаж ХХК,Барилгын инженер ажилд авна,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
515,Барилгын инженер,МОН-ЛИНК ГРУПП ХХК,Барилгын инженер ажилд авна,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,
516,Барилгын инженер,Нандинбродерс групп ХХК,Ерөнхий инженер,Дээд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,
517,Барилгын инженер,Нандинбродерс групп ХХК,Хяналтын инженер,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,
518,Барилгын инженер,Эрдэнэт Орчлон ХХК,"БАРИЛГЫН УГСРАЛТ, ЗАСЛАЛЫН ТУРШЛАГАТАЙ ИНЖЕНЕР",Дээд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
519,Барилгын инженер,СМАРТ ГРИЙН ДЕВЕЛОПМЕНТ ХХК,Төлөвлөлтийн инженер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
520,Барилгын инженер,Ай Энд Жи Интернэшнл ХХК,ТӨСЛИЙН МЕНЕЖЕР / Барилгын менежмент/,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,
521,Барилгын инженер,Ай Энд Жи Интернэшнл ХХК,ТӨЛӨВЛӨЛТИЙН ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
522,Барилгын инженер,Доече Вэллэ ХХК,Төслийн инженер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
523,Барилгын инженер,Сансар,ТАЛБАЙН ИНЖЕНЕР,Дунд шатны удирдлага,None,1500.0,1800.0,False,Улаанбаатар хот,
524,Барилгын инженер,Бридж Констракшн ХХК,Барилгын хяналтын инженер,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
525,Барилгын инженер,Таван огторгуй,Барилгын инженер,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,Налайх дүүрэг
526,Барилгын инженер,Эн Эй Пи ХХК,Зохиогчийн хяналтын барилга бүтээцийн инженер,Мэргэжилтэн,Гэрээт/ Зөвлөх,2100.0,2500.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
527,Барилгын инженер,Инкон ХХК,Барилгын инженер,Мэргэжил хамаарахгүй,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,
528,Барилгын инженер,Эс энд Эй трейд ХХК,"Барилгын инженер, туслах ажилтан авна.",Дунд шатны удирдлага,Ээлжийн,1200.0,1500.0,False,Улаанбаатар хот,
529,Барилгын инженер,Макс Өргөө ХХК,"Агаар сэлгэлт, хөргөлтийн инженер",Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,
530,Барилгын инженер,Юникл Таувэр ХХК,Барилгын ерөнхий инженер,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
531,Барилгын инженер,Ти Эм Эл ХХК,БАРИЛГЫН ЕРӨНХИЙ ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
532,Барилгын инженер,Номад Нэйчур Кемп ХХК,БАРИЛГЫН ИНЖЕНЕР,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Чингэлтэй дүүрэг
533,Барилгын инженер,Буянпэл,БАРИЛГЫН ЕРӨНХИЙ ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
534,Барилгын инженер,Нүдэн Сольюшн,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Чингэлтэй дүүрэг
535,Барилгын инженер,MBC ХХК,Төлөвлөлтийн инженер,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Баянгол дүүрэг
536,Барилгын инженер,Зул Буян Ундрах ХХК,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
537,Барилгын инженер,Бармон ХХК,Талбайн инженер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Чингэлтэй дүүрэг
538,Барилгын инженер,Монголын Үндэсний Их Сургууль,АВТО ЗАМЫН ИНЖЕНЕР,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,False,Улаанбаатар хот,Баянгол дүүрэг
539,Барилгын инженер,РичМон консалтинг ХХК,Барилга бүтээцийн зургийн инженер ажилд авна.,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
540,Барилгын инженер,Байгууламж - Од ХХК,Борлуулалтын менежер,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Баянгол дүүрэг
541,Барилгын инженер,Батхэрэйд ХХК,Талбайн инженер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,Баянзүрх дүүрэг
542,Барилгын инженер,Түгээмэлтүмэн Хишиг ХХК,Барилгын инженер,Дээд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Өмнөговь аймаг,
543,Барилгын инженер,Гурван бухат ХХК,Барилгын хяналтын инженер,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
544,Барилгын инженер,Сачи Бэхи ХХК,Барилгын инженер (дотор засал хариуцсан),Дээд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,
545,Барилгын инженер,Пи Эс Проперти ХХК,Талбайн хяналтын инженер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,True,Улаанбаатар хот,Баянзүрх дүүрэг
546,Барилгын инженер,Мон Тай Сино Групп,БАРИЛГЫН ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,3000.0,4000.0,True,Улаанбаатар хот,
547,Барилгын инженер,Пи Си Эф Групп,Барилгын талбайн инженер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,True,Улаанбаатар хот,Сонгинохайрхан дүүрэг
548,Барилгын инженер,Пи Си Эф Групп,"Барилгын зөвлөх, мэргэшсэн инженер авна",Дунд шатны удирдлага,Бүтэн цагийн,3000.0,4000.0,True,Улаанбаатар хот,Сонгинохайрхан дүүрэг
549,Барилгын инженер,Миллон дрийм ХХК,Барилгын инженер ажилд авна,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,
550,Барилгын инженер,Эс энд Эй трейд ХХК,Барилга инженер,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Дорноговь аймаг,
551,Барилгын инженер,Хьёндэ Элеватор Монгол ХХК,Барилгын инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
552,Барилгын инженер,ТГТ,Барилга бүтээцийн зураг төслийн инженер,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
553,Барилгын инженер,Акояа резиденс ХХК,БАРИЛГЫН ХЯНАЛТЫН ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,
554,Барилгын инженер,ИНСТАЛЛ НАРАН КОНСТРАКШН ХХК,Барилгын талбайн инженер,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
555,Барилгын инженер,Марч Констракшн ХХК,Ховдод Барилгын инженер ажилд авна.,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,True,Ховд аймаг,
556,Барилгын инженер,Баянзуух Констракшн,Талбайн инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
557,Барилгын инженер,Энерго сервис монтаж ХХК,Барилгын инженер ажилд авна,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Сонгинохайрхан дүүрэг
558,Барилгын инженер,Хаан Алмаз,ДУЛААН САНТЕХНИКЫН ИНЖЕНЕР АЖИЛД АВНА.,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
559,Барилгын инженер,Хаан Алмаз,Барилгын инженер ажилд авна,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
560,Барилгын инженер,Тайгам-Алтай,Орчуулагч,Мэргэжилтэн,Ээлжийн,1800.0,2100.0,True,Дорноговь аймаг,
561,Барилгын инженер,Тэргүүн Чансаа ХХК,БАРИЛГЫН ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,
562,Барилгын инженер,Хахиурт ХХК,БАРИЛГЫН ИНЖЕНЕР,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,
